timestamp_us,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51
5180000,-67,52,14.6798,15.5766,17.181,17.9563,19.0512,19.5457,20.4413,20.5578,21.2878,22.3132,22.1788,22.9754,23.6401,22.8305,22.693,23.0925,22.3816,21.5944,21.5876,20.6228,20.0082,19.739,18.1755,17.8378,17.0232,16.3555,14.83,14.2225,12.8403,11.9745,11.0758,10.6594,9.6162,9.1954,8.7353,7.9486,7.4107,7.1031,7.4096,6.6025,7.0562,6.7983,7.4478,8.1291,8.6303,9.034,9.3736,10.585,10.954,12.2336,13.3329,13.8103
5200000,-59,52,15.2179,15.9078,17.1762,18.1766,18.9513,19.7171,19.9167,21.5186,22.0454,21.6872,22.7009,22.8855,23.1058,22.6573,23.761,22.9808,22.5446,21.9916,21.4572,21.2136,20.2603,19.5426,19.1162,18.1313,16.8169,15.9245,14.5773,14.0104,12.8596,12.3999,11.074,10.8125,9.5424,9.2307,8.052,8.3141,6.9856,6.9137,7.0754,6.6807,6.6156,7.1935,7.0436,7.7682,7.3266,8.9712,10.0145,10.9152,11.0531,12.5791,13.0359,13.6126
5220000,-68,52,15.4174,16.4834,17.1606,18.0,18.6486,19.5986,20.0624,21.6907,21.7169,22.4496,21.9927,23.0452,23.1604,23.3077,22.9201,23.435,22.5912,22.084,21.7328,20.8054,20.1947,19.5566,17.8888,18.0041,17.2261,15.8051,15.2917,14.196,13.4207,11.9177,11.8623,10.3802,9.9179,8.9482,7.829,7.69,7.6257,6.9854,6.8714,6.6842,6.7768,6.737,7.1358,7.6734,8.5962,8.5233,9.7113,11.0063,11.0634,12.2597,13.3213,13.9422
5240000,-60,52,15.3809,16.0915,16.9884,17.6174,18.8891,19.2034,20.423,20.8133,21.9065,21.9925,22.5582,22.8797,22.6667,22.9253,22.927,22.4551,22.4199,22.1913,21.7635,21.2811,20.4051,19.4962,18.4716,18.4161,16.4078,16.1812,15.1926,14.3155,13.7791,12.2982,11.4442,10.6043,9.9481,8.7715,8.8022,7.8127,7.0364,7.5596,6.9647,7.4012,7.1484,7.3845,7.3839,8.1745,8.5238,9.0737,9.7062,10.4179,10.9439,12.0755,13.7502,14.4712
5260000,-68,52,15.0194,15.9633,16.9851,17.9811,19.0031,19.5152,20.084,20.4716,21.34,22.3891,23.0939,22.9269,22.9009,23.0741,22.1663,22.3229,22.0609,21.7171,21.6489,21.1593,19.5683,20.1472,19.0318,18.0885,16.6402,15.7211,15.1207,13.822,13.4614,12.3257,11.2552,10.8855,9.6533,8.8837,8.0565,7.6319,8.0946,7.3497,6.823,6.6021,7.1629,6.9697,7.2701,7.9024,8.3326,8.7199,9.772,10.2497,11.5391,12.1382,12.9824,14.233
5280000,-68,52,14.9762,15.8857,17.4853,18.0576,19.3579,20.3991,20.6424,21.3302,21.5292,22.3479,22.3857,22.9683,22.6356,23.0355,23.3448,22.5775,22.2509,21.6562,21.431,21.4341,20.6524,19.2771,18.5214,18.0619,16.8611,16.0428,15.2932,13.5807,12.6635,12.5142,10.5206,10.6332,9.8207,8.4276,7.8917,8.0881,7.5059,6.7624,6.6471,6.3661,7.0641,6.6286,7.7638,8.4701,8.5331,9.2075,10.2054,10.794,11.2377,12.239,13.3142,14.3134
5300000,-57,52,15.6306,15.7899,16.8576,17.53,18.7732,19.1242,20.1756,20.4655,21.5684,22.0995,21.9239,22.8279,22.7351,22.9986,22.7237,23.1496,22.4501,21.7292,20.9659,20.8667,20.7177,19.528,18.4737,17.6291,17.4264,15.7973,14.5409,14.1692,12.7285,12.0543,11.2855,10.365,9.5428,9.2784,8.0452,7.5357,6.9121,7.3306,7.6581,6.7134,6.8897,7.0952,7.3602,8.2843,8.1754,9.0914,9.6464,10.3866,11.3658,12.8078,13.0793,14.2712
5320000,-56,52,15.0277,16.1749,17.0108,17.6371,18.8116,19.5458,20.7853,21.237,20.9565,21.9423,22.5308,22.7475,23.272,22.6417,22.9973,22.2421,22.5326,21.6441,21.1887,20.9964,19.9333,19.4637,18.8271,17.2573,17.1804,15.8301,14.9715,13.8505,13.0572,12.121,11.0402,10.5703,9.7045,9.3548,8.9789,8.3223,7.4981,7.0512,6.9976,7.2232,7.2247,7.5015,7.4828,7.6346,8.4396,8.7654,10.1551,10.4494,11.2055,12.0716,13.1708,14.1623
5340000,-72,52,15.1062,15.9324,16.979,17.3353,18.6941,19.7314,20.3304,20.717,21.0142,22.082,22.1298,22.6902,22.5304,23.0487,23.004,22.4929,22.6366,22.1858,21.715,20.635,20.3049,19.6021,19.1823,17.5577,16.9488,15.8414,15.1552,14.1011,13.3799,12.6293,10.9479,10.3812,10.0724,8.8188,8.9939,8.0258,7.6044,6.9246,7.241,6.5144,6.9097,7.337,7.2701,7.6786,8.0189,8.7724,10.1852,10.3814,11.6362,11.5603,13.1591,13.6598
5360000,-58,52,14.6732,16.2442,16.9421,17.9202,18.693,19.5521,19.758,21.6894,21.9809,21.9086,21.9869,23.057,23.5279,22.8866,23.4382,23.0621,22.1611,21.8679,21.7044,21.0964,19.3056,19.58,18.6765,17.5661,16.86,15.9098,15.1337,13.8104,12.8735,12.6788,11.1222,11.027,9.9336,9.0976,8.5748,7.8799,7.5046,7.5252,7.2148,7.2243,6.9579,7.2944,7.4036,7.8934,8.3253,9.2483,10.5325,10.5759,11.0601,12.581,13.5593,13.528
5380000,-69,52,14.9128,16.0663,16.8904,18.1061,18.8634,19.4216,20.4313,21.5116,21.6118,22.3234,22.6863,22.4492,22.3675,22.8475,23.0845,22.417,22.0739,21.869,21.4727,21.3518,20.1174,20.1537,18.719,17.7503,17.1879,15.8114,14.8701,13.8369,13.1927,12.1995,11.6615,10.3295,9.9625,9.2243,8.1374,7.9709,7.293,7.1712,6.7343,6.7919,7.0923,7.1131,7.7327,8.2944,7.8696,8.7589,9.6574,10.415,11.375,12.6248,13.451,14.6945
5400000,-56,52,15.022,16.2706,16.6589,17.2809,18.2877,19.3196,20.4956,20.6952,21.608,22.4007,22.2548,22.5732,23.0551,22.7776,23.4723,23.3787,22.1452,22.2917,21.5335,21.4003,20.6663,19.2439,18.7049,18.2457,17.0625,15.9656,14.5814,13.7673,12.9437,11.7963,11.4379,10.0922,9.9171,8.9654,8.3635,7.7055,7.5199,7.3251,7.3285,7.1317,7.294,7.1801,7.537,7.931,8.4521,9.1528,9.5923,10.1632,11.1049,12.4374,13.3469,14.3815
5420000,-69,52,15.1807,15.769,16.541,18.0702,18.5801,19.2504,20.4327,21.3945,21.659,22.3534,22.8858,22.3352,22.7594,22.7034,23.2472,22.6664,22.4759,22.4033,21.868,21.4273,20.5551,19.1135,18.5176,17.8061,17.1043,16.1221,14.9609,14.2189,13.126,11.8259,11.291,10.3456,9.4504,9.0839,8.4484,8.1147,7.8962,6.7993,7.2899,6.9459,6.7387,7.2721,7.8693,8.3052,8.2353,8.7781,10.0737,10.4233,11.1768,12.0327,13.0535,14.3227
5440000,-64,52,14.9119,15.7422,16.6215,17.3859,18.7164,19.4838,19.736,20.7327,21.5973,22.3279,22.6652,22.2975,22.7543,22.6668,22.5354,22.4157,22.2928,22.048,21.2162,20.9949,20.3403,19.5926,18.7774,17.3262,16.6745,16.0968,14.8081,14.0587,13.0332,11.6867,10.8699,10.6661,9.6675,9.2101,7.9458,8.2493,7.2094,7.0022,7.3374,7.1925,7.1328,7.4446,7.7803,7.9934,8.1968,9.0518,9.5871,10.6421,11.3349,12.1488,13.429,14.2142
5460000,-68,52,15.0706,16.5622,17.0009,18.1339,18.8342,19.5416,19.9607,20.2449,21.4327,22.1421,22.4643,22.5575,23.1312,23.132,23.2097,22.6162,22.9101,22.0602,22.0722,20.5831,20.8713,19.9215,18.6163,17.751,16.9137,16.3695,14.9841,13.3279,13.1043,12.5037,11.2515,10.6342,9.7173,8.5279,8.7273,7.7608,8.0539,7.2065,7.1631,6.9105,6.8418,7.2274,7.5162,7.9145,8.1845,8.3506,9.703,10.0731,11.5344,12.5852,13.4733,13.9885
5480000,-64,52,15.197,16.486,16.9236,17.9276,18.9591,20.0523,20.386,21.2255,21.8877,22.2067,22.4244,22.7161,22.8686,22.5242,22.6043,23.1424,22.5198,21.5158,21.1674,21.1783,20.3936,19.3917,18.5852,17.9644,17.0961,16.005,15.1727,13.7743,13.2368,12.2524,11.5606,10.5934,9.2684,9.1977,8.6546,8.3265,7.3792,6.6261,6.4253,6.8757,6.4152,6.8147,7.2893,7.7788,7.8769,9.1758,9.3292,10.2093,11.3525,12.4831,13.3539,14.5398
5500000,-58,52,14.9575,16.1933,17.0235,18.3123,18.726,19.4847,20.0634,21.1505,20.914,21.9319,22.585,22.6623,22.7214,22.3938,23.0008,23.2295,22.6198,22.0378,20.9321,21.0733,19.8759,19.3063,18.9571,18.109,16.7032,15.9114,15.4592,14.5032,12.6761,12.1415,11.449,10.3074,9.4366,8.9238,8.19,7.862,7.4398,7.3737,7.1963,7.2853,7.1781,7.0681,7.5889,7.7162,8.1786,8.7382,9.6133,10.3739,11.2136,11.792,13.0651,13.7721
5520000,-67,52,14.6062,15.1088,16.8738,17.9032,18.7882,19.5496,20.2711,20.9309,21.6111,22.0143,22.258,23.2211,23.0836,22.6278,23.111,22.8643,22.6107,22.044,21.6622,20.623,19.9399,19.9259,18.7139,17.428,16.7424,15.0853,14.8276,14.4493,13.1839,11.8218,11.2204,10.6971,9.8984,9.3292,8.6827,8.2734,7.2808,7.1711,6.5505,6.9286,7.3856,7.6863,7.4185,8.3221,8.6988,9.0892,10.0052,10.5359,11.6824,12.2298,13.3189,14.0398
5540000,-65,52,14.6927,16.2606,17.323,18.0914,18.6909,19.7134,20.1945,21.0949,21.1258,22.3625,21.5653,22.7003,22.8768,23.0695,22.8741,22.9379,22.0504,21.8584,21.5034,20.9605,20.0039,19.6024,18.7424,18.2434,16.6636,15.7453,14.3276,14.9017,13.1584,11.6473,11.8475,10.2839,9.5415,8.9868,8.9172,8.1173,8.0603,6.9704,7.0518,7.3679,7.5724,6.8083,7.503,7.6833,8.3357,8.2485,9.4612,10.1588,10.6723,12.2651,13.0867,14.2327
5560000,-66,52,14.8925,15.945,16.8951,18.0098,19.1424,19.73,20.1211,20.8174,21.7701,22.4269,22.2447,22.3425,22.7942,23.0967,22.956,23.0802,22.4209,21.8023,21.5269,20.6248,20.3631,19.7961,18.7398,17.7146,17.3048,15.5663,14.7798,14.8583,12.8693,12.3423,11.2831,9.9504,9.7539,8.9462,8.2385,8.0399,7.3969,6.9882,6.9563,6.7715,7.6973,7.0651,7.6447,7.9347,8.1947,9.2271,9.6488,10.6997,10.7925,11.9109,12.4148,14.0137
5580000,-65,52,14.9654,15.6788,16.5825,17.7147,19.0881,20.312,19.9107,21.689,21.0306,22.2048,22.9044,22.9402,23.3862,23.1068,23.4911,22.9753,22.5271,22.7505,21.7142,21.4818,19.9595,19.9895,18.7051,18.0975,16.8377,15.6737,15.0291,14.1988,13.1926,12.2432,10.9854,10.2402,9.6002,8.4926,8.0222,7.8036,7.6475,7.6141,6.9227,6.854,7.1217,7.5315,7.4248,8.1087,8.8518,8.6149,9.57,9.7156,11.6415,11.9601,12.5801,14.0202
5600000,-62,52,15.1341,15.9571,17.4897,17.692,18.8043,19.0735,20.2665,20.9821,21.7582,21.9753,23.0199,22.8585,22.7095,22.8606,22.6154,22.9604,22.6713,21.7721,22.0404,21.0258,20.0903,19.9136,18.2329,17.8449,17.0935,15.6021,15.635,13.8742,13.6229,11.8529,11.155,10.1847,9.4818,8.8361,8.5062,7.8378,7.0861,6.9017,7.3532,6.6893,6.93,7.1671,7.4628,8.1264,8.146,8.9606,9.8571,10.4826,11.4796,12.1594,13.1552,13.8744
5620000,-66,52,14.7207,15.7432,17.2088,17.9833,18.5585,19.8131,20.8899,21.3709,21.3848,21.5261,22.3811,23.1171,22.5263,23.2738,23.1446,22.396,22.5278,21.8156,21.2832,21.0025,19.8175,19.7541,19.1598,17.9694,17.0317,16.0696,15.0108,13.9796,13.2751,12.2146,11.6451,10.4332,9.7816,9.2977,8.5127,7.8307,7.5686,7.1814,7.246,7.2725,6.846,7.6808,7.6707,8.0259,8.5416,9.6398,9.3538,10.8909,11.0916,12.1523,12.7745,13.8845
5640000,-57,52,14.6574,16.1403,17.2564,17.5963,19.281,19.4874,20.1114,21.7341,21.7746,22.2535,21.978,22.5884,23.4616,22.9513,22.8203,22.9521,22.9115,21.5807,21.5531,20.6214,20.1319,19.6582,18.4642,17.5093,17.0137,16.0624,14.684,14.3698,13.6395,12.2263,10.3356,10.4114,9.599,8.9585,8.3202,8.2964,7.9559,7.0437,6.8379,7.0669,7.1657,6.9474,7.2003,7.6907,8.7095,8.9013,9.3083,10.0713,11.5817,11.8425,13.2932,13.6594
5660000,-58,52,15.3083,16.159,17.2357,18.2519,18.3427,19.3405,20.1514,20.9173,21.3542,21.9837,22.5677,22.1468,22.4597,22.7751,23.4036,22.186,22.5911,21.9924,21.8731,20.5271,20.3931,20.0595,18.77,17.5231,16.2122,15.666,15.394,14.1769,13.4648,12.2183,11.5233,10.8103,9.3942,9.0948,8.7502,7.6456,7.6161,7.4182,6.1592,6.6331,7.1145,7.6385,7.3172,8.3094,8.7801,8.774,9.9872,10.2391,11.0703,11.8417,13.6366,14.0965
5680000,-63,52,15.3013,15.3997,17.5217,17.681,18.8406,19.6567,20.1659,20.6006,21.3783,22.4017,22.5788,22.6299,22.7034,22.8477,22.7991,22.4809,22.4273,22.6059,21.3676,21.185,20.2077,19.6089,18.7426,17.7911,16.6005,16.0001,14.7852,13.633,13.2042,12.3177,10.8979,10.3859,10.1911,8.9507,8.4138,8.1123,7.4798,7.605,7.0899,7.5342,6.925,7.5646,7.4592,7.8549,9.1621,9.1516,9.4835,10.4843,11.8684,12.1872,12.812,14.1556
5700000,-60,52,15.0933,16.003,17.1702,17.3964,18.5993,19.5416,20.0347,20.5085,21.1811,22.7662,22.5375,22.6931,23.2778,23.1485,22.7566,22.6104,22.3707,22.4785,21.7495,20.7823,19.8101,19.6946,18.9551,17.5603,17.4224,15.4359,14.7357,13.7076,13.3588,12.2525,11.1276,10.2744,9.9514,8.8149,8.1732,7.7426,8.1904,7.4891,7.4213,6.6817,7.0835,6.9245,7.6314,8.0352,8.9492,9.0774,9.6859,10.1064,11.0423,11.9221,13.0153,14.098
5720000,-67,52,14.3615,15.686,17.3897,18.0488,19.4152,19.6448,20.1981,20.7796,21.7799,22.0466,22.3559,22.8046,23.4085,23.5141,22.5071,23.3073,22.6759,22.7217,21.3099,21.1837,20.6057,19.3964,18.9971,18.7965,17.2922,15.7167,15.1578,14.1206,12.9319,12.3077,10.7881,10.7195,9.9552,8.9783,8.0468,7.9923,7.808,7.1895,7.1779,7.3041,7.3506,6.995,7.3787,8.2928,8.3887,8.8316,9.6124,10.4109,11.4467,11.9745,13.6187,14.1834
5740000,-59,52,14.8451,16.9272,16.9317,18.0393,18.7177,19.6834,20.1638,21.0146,21.7943,22.3439,22.5933,22.3371,23.0342,23.1692,23.119,22.7832,22.7721,22.2748,21.7436,20.6522,20.4789,19.9291,18.6695,18.5281,16.5719,16.153,14.6971,14.5121,13.1835,11.7167,10.8149,10.6476,9.8407,8.85,8.5147,7.7153,7.7907,7.4712,6.1003,6.7313,6.8295,7.3809,7.2254,7.7723,8.3915,8.6632,9.5851,10.0956,11.0832,11.9326,13.2209,13.9689
5760000,-57,52,14.9061,15.6746,17.1182,17.7535,18.2859,19.8377,20.6269,21.4116,21.5705,22.0988,22.3583,22.7357,23.0438,22.8406,22.7576,22.5735,22.9845,22.8699,21.3932,20.5911,20.5748,19.5697,19.4216,17.7876,16.7962,15.6824,15.0684,14.1303,12.6754,11.589,11.6323,10.6277,9.5538,9.2791,8.028,8.0246,7.9086,7.3308,7.0919,6.7651,6.6864,7.4076,7.4288,8.2826,8.5914,9.0298,9.7599,10.4033,11.2439,12.232,12.7024,13.7379
5780000,-55,52,14.5634,16.1593,16.8672,17.6138,19.1434,19.4607,20.1831,21.3787,21.8176,21.7449,22.3755,22.7309,23.1808,23.1395,22.6909,22.5134,22.9666,21.9666,22.0104,21.0857,20.8757,19.9151,18.7525,18.2112,16.591,16.0749,14.2216,13.8397,13.3561,12.808,11.0019,10.5427,10.0603,9.2067,8.3315,7.4816,7.12,7.3314,6.6838,7.0177,7.3027,6.9256,7.1957,8.0531,8.7389,8.5403,9.9433,10.7182,11.6017,13.0713,13.5039,14.1381
5800000,-62,52,14.9955,15.9544,16.6328,17.4804,18.7935,19.2669,20.0963,20.4027,21.272,21.567,22.4906,22.4694,22.904,22.7332,22.8609,22.7901,22.3955,21.9226,21.7347,20.8782,20.292,18.9577,18.6959,18.0261,16.5848,15.9151,14.8702,14.1376,13.2761,11.7974,11.371,10.6631,10.1292,8.8758,8.3773,7.3366,7.6588,6.6848,7.1822,7.7021,6.4394,7.0477,7.3942,7.8547,8.2233,9.1431,9.4278,9.8436,11.4792,12.6313,12.9655,13.3502
5820000,-67,52,15.2359,15.8227,17.1087,18.1782,18.3888,19.7722,20.449,20.8315,21.0696,21.9864,22.334,22.9231,23.2967,22.9809,22.6637,22.6576,21.989,22.635,21.3501,21.0033,19.8635,19.9275,18.5323,18.2043,16.934,15.448,14.9457,14.263,13.3419,12.1754,10.8424,10.0256,10.1347,8.6659,8.9221,8.1722,7.8675,7.0236,7.1603,7.172,7.193,6.9981,7.5666,8.4471,8.661,9.1588,9.5934,10.5348,11.2435,12.3009,13.18,13.8575
5840000,-66,52,14.9622,15.6803,17.3321,17.4738,18.1443,19.6322,20.0863,20.9541,21.0597,22.3456,23.2095,22.9834,22.8843,23.5781,22.8012,22.3603,23.0493,22.5491,21.605,20.9106,20.1038,19.8078,18.1728,17.352,17.2037,16.2429,14.8959,14.0536,13.068,12.0047,11.0456,10.4884,10.092,9.4334,7.8334,7.8173,7.4163,7.3783,7.2338,7.2038,7.2565,6.7235,7.4262,7.9617,8.1832,9.473,9.1636,10.434,10.9741,12.2638,13.0308,14.209
5860000,-57,52,14.9024,15.6194,17.5455,17.7698,18.6393,19.9615,20.2713,20.6758,21.1892,22.5387,22.6149,22.2076,22.8578,23.3442,22.8025,23.1576,22.5719,22.1684,21.2791,20.1709,20.9928,19.6552,18.8028,17.8402,17.0576,16.1776,14.7443,13.7299,13.1697,12.0825,11.3189,10.8843,10.1183,8.1917,8.6152,8.0935,7.4356,7.4194,6.9044,7.3069,6.6373,7.1745,7.0813,8.1374,8.3145,8.7888,9.6172,10.8104,11.0624,11.9646,12.738,13.7096
5880000,-68,52,14.4153,15.9658,17.1268,17.8241,18.3123,19.6791,19.6217,21.2534,21.4776,21.9499,22.7665,22.779,22.4524,22.9528,23.0839,23.0177,22.6724,22.8162,21.0482,20.9004,20.48,19.8769,18.9164,17.3885,16.9541,16.065,15.0514,14.1944,13.1049,12.1331,11.2375,10.58,9.6676,9.0386,8.606,8.0366,7.5061,7.4092,6.9906,6.6723,7.2364,7.2598,7.1628,7.9806,8.6988,9.1842,9.843,9.8291,11.0204,12.1961,13.0798,13.7508
5900000,-64,52,14.7087,15.994,17.3805,17.2929,18.5277,19.9151,19.7876,20.9525,21.4246,21.7948,22.788,22.5428,22.9033,22.7029,22.7608,22.7095,22.3387,22.1401,21.4774,21.0092,20.2286,19.3602,18.83,17.3657,17.3057,15.7674,15.7353,13.8792,13.3237,12.0438,11.4662,10.8032,9.3167,8.8429,8.3811,7.2977,7.9882,7.0975,7.1924,6.582,6.6893,7.0137,7.5526,8.2944,8.4315,9.1924,9.4284,10.0719,11.2958,12.5568,13.2449,13.9113
5920000,-55,52,15.2196,15.8769,17.2613,18.1715,18.2361,19.6585,20.1271,20.9958,21.4069,22.2243,22.7479,22.8006,23.2029,22.7053,23.2787,22.6652,22.448,21.9378,21.9036,20.7345,20.5338,19.2208,19.1081,17.8434,16.7486,16.0298,14.783,14.4239,12.668,11.876,11.6867,10.2011,9.7999,9.4708,8.4835,7.7672,8.2105,7.014,6.9007,6.9811,7.5013,7.3114,7.6788,7.8882,8.097,9.3771,9.68,10.3564,11.3136,12.2401,13.5734,14.1757
5940000,-57,52,14.4425,15.5229,17.1864,17.5966,18.3289,19.5301,20.1844,21.1555,21.5544,21.6158,22.2297,23.0269,23.1122,23.3918,22.8579,22.8331,22.7423,21.6579,22.0971,20.9802,20.3769,19.7758,18.4996,18.4794,16.578,15.5282,15.2405,13.7264,13.1714,12.2338,11.3735,10.3015,9.8153,9.4808,8.9009,7.5573,7.6887,7.2569,6.597,6.7569,7.0078,6.8368,7.4816,7.9703,8.3047,9.3353,9.4171,10.0533,11.4273,12.5497,13.0953,14.0638
5960000,-59,52,15.1245,15.9582,16.7779,17.5112,18.6027,19.4509,19.9647,21.2425,21.5669,21.9359,22.8111,23.2707,23.618,22.65,22.5181,23.0359,22.575,22.1978,21.644,20.5433,20.5248,19.7406,19.2432,18.2418,17.3161,16.0724,15.159,14.068,12.813,12.5755,10.9657,10.3968,9.7007,9.6956,8.4119,7.7082,7.4668,7.4213,6.9086,7.1401,7.246,7.2483,7.2604,7.5563,8.3005,9.357,10.0052,10.8803,11.3406,12.2797,13.4651,14.0903
5980000,-60,52,14.8835,15.8473,16.8938,17.8708,18.2846,18.8129,20.4498,21.1877,21.9802,22.4994,22.0889,22.5144,22.4155,23.5839,22.8397,22.2027,22.9321,22.2827,21.2792,20.5389,20.4031,19.9784,18.5885,17.7475,16.7946,15.6339,15.1349,14.0502,13.2334,12.1339,11.232,10.7665,9.5262,9.2185,8.2442,8.1072,7.7038,7.1373,7.7629,7.1209,7.4557,6.8957,8.4195,8.0626,8.7007,8.8784,9.5798,10.5916,11.3244,12.5112,13.4623,14.1858
6000000,-71,52,14.5506,16.1321,17.1863,17.9984,18.4575,19.3774,20.7123,21.4217,20.8747,21.9435,22.686,22.9315,23.1103,22.9486,23.2482,22.4745,22.9459,22.1058,21.6353,20.9308,20.3566,19.5644,18.2928,18.3301,17.287,15.8601,15.038,13.7091,12.6182,12.408,11.0753,10.254,9.2555,8.7325,8.2741,8.1169,7.9213,6.6296,7.0537,7.5759,7.4151,7.6468,7.4983,7.9216,8.5171,9.0406,10.081,10.8112,11.4289,12.3056,13.2547,13.5757
6020000,-59,52,14.8698,15.9185,16.505,18.1398,18.8683,19.64,19.9308,20.9497,21.0382,22.0256,22.323,22.4809,22.9863,23.0599,22.7886,21.9707,22.3853,21.7626,21.6135,21.0713,20.0891,19.6103,18.5075,17.8881,16.9969,16.0094,15.1947,13.829,12.8491,12.117,11.1149,10.9679,9.9076,9.429,8.7986,7.9764,7.6736,7.5685,6.7816,6.9506,6.7743,7.3751,7.5181,7.99,8.439,9.0335,9.836,10.88,11.4215,12.0188,12.6289,14.3563
6040000,-58,52,15.5052,15.6946,17.1618,17.6314,18.8839,19.77,20.5097,21.0753,21.9639,22.5327,22.5827,22.7798,22.9105,23.309,23.5699,23.2249,22.433,22.0354,21.7198,21.0498,19.9781,19.6577,18.0673,17.9722,17.3997,16.0803,14.9825,14.2551,13.129,11.7855,11.4478,10.1068,9.5495,8.5646,8.2867,7.5463,7.3429,7.6411,6.9896,6.7474,7.1667,7.4359,7.4552,7.8637,8.0503,8.7809,9.4079,10.2525,11.7297,11.8892,12.7418,13.972
6060000,-65,52,14.8806,15.8042,16.5299,17.5917,18.8324,19.2733,20.0709,20.9013,21.3345,22.24,22.6499,22.8902,22.9199,23.0927,22.7075,22.7973,22.4996,22.2682,21.5001,21.1595,20.2409,18.7634,18.5228,17.4836,16.3408,15.6353,15.326,14.0268,13.5565,12.2067,11.435,10.3599,8.8855,9.388,8.3791,7.8578,7.1663,7.3062,7.2172,6.6613,7.1196,7.3466,7.6856,7.9759,8.3802,8.9509,9.8335,10.0571,11.8556,12.5533,13.7486,13.7562
6080000,-70,52,15.0423,16.4179,16.9168,17.4462,18.2028,19.1923,20.3664,20.6666,21.6723,22.2001,23.2402,22.6521,22.8972,22.6301,22.3967,22.2159,22.8014,21.927,21.8176,20.4509,20.9815,19.4177,18.9188,17.6792,17.2409,16.35,14.4107,14.2219,12.863,12.4461,11.6323,10.2829,9.3631,9.1425,8.3739,7.9338,7.7762,7.7172,7.0528,7.0927,6.723,7.2871,7.9996,8.2367,8.5767,8.7663,10.0424,10.6613,11.646,12.3989,13.2374,14.1243
6100000,-57,52,14.8165,15.6079,17.0191,17.4445,18.1422,19.8448,20.5877,21.3795,21.0241,22.5344,22.2005,22.2568,22.8925,22.9174,23.2122,22.8427,22.4272,21.8577,21.7172,20.475,20.056,19.6743,19.3366,18.0125,16.7973,15.8183,14.8649,14.6564,12.9464,11.8058,11.1362,10.7084,10.2378,9.444,7.8976,7.6269,7.2866,6.8718,7.2367,7.39,7.5715,6.7787,7.4472,7.6827,8.1885,8.824,9.697,10.6908,11.23,12.119,12.837,14.1112
6120000,-70,52,14.8378,16.0239,16.7589,18.0889,19.0927,20.1337,20.1087,20.8802,21.4194,21.9079,22.4726,22.7653,23.6876,22.8463,22.9839,22.5355,22.105,22.3557,21.5959,21.0742,19.505,19.8853,18.5819,17.942,17.2806,15.9355,14.9096,13.9683,13.6476,12.2416,11.3818,10.5179,9.8419,9.0107,9.1811,7.3311,7.5246,7.6738,7.4858,6.9654,7.3467,7.7081,7.6063,8.2108,8.4532,9.3505,9.6877,10.4603,11.3702,12.3722,13.3156,13.9061
6140000,-56,52,15.2236,16.115,16.945,17.7815,19.0482,20.1078,20.2598,21.2385,21.679,22.2057,22.695,22.9182,23.1344,23.0387,22.9242,22.8372,22.2026,21.9589,22.0483,21.1828,19.6475,19.6098,18.7097,17.3207,17.0768,16.1303,14.5127,13.9163,12.828,11.8873,11.7493,10.3243,9.9179,8.7633,8.2876,7.8736,7.7291,7.3468,6.0821,6.8955,7.1916,6.6741,7.0369,7.448,7.9068,8.4923,9.2969,10.3373,10.7557,12.0336,13.0907,14.8517
6160000,-60,52,14.875,15.6066,16.7799,18.1671,18.2997,19.3566,20.4838,20.7896,20.8757,21.6444,22.5116,22.6775,23.0564,23.1135,22.7879,22.6571,22.7735,21.6509,21.8094,20.9806,20.8722,19.2721,18.8593,17.8774,16.6042,16.0145,14.9706,13.8224,12.6725,11.8787,10.9994,10.3532,9.4954,9.1196,8.8445,7.8509,7.8392,7.4645,6.8681,7.3585,7.0313,7.2581,7.9529,7.9843,7.9273,8.7728,9.4542,11.2177,11.2821,12.2562,14.0423,13.5137
6180000,-64,52,15.1091,15.4837,16.6142,17.725,18.6217,19.546,20.362,20.7612,22.1121,22.1314,22.3628,23.0598,22.6102,23.3798,22.6025,23.3026,22.0077,21.8569,21.4894,21.2334,20.4006,20.0587,18.7425,17.7685,17.3173,16.3978,14.6333,14.4285,13.4585,11.7943,11.3989,10.3036,9.2885,9.2396,8.7003,8.017,7.313,7.5873,7.0715,7.0988,6.9054,6.8093,7.623,8.0794,8.5299,9.2349,10.2175,10.3327,10.7248,12.4333,12.9682,13.7165
